interval,consumer_id,prosumer_id,p2p_trade_volume_kwh,market_price_zar_per_kwh
46,C6,P3,0.005535134196319952,0.5
46,C6,P4,0.007013745187854529,0.5
46,C6,P5,0.0060293105275142506,0.5
46,C6,P6,0.007509003882339338,0.5
46,C6,P7,0.0075472196966776765,0.5
46,C6,P8,0.006675927014087142,0.5
46,C6,P9,0.007341572346534705,0.5
46,C6,P10,0.0063689469891854734,0.5
46,C6,P11,0.006974767945863215,0.5
46,C6,P12,0.0068979416097008075,0.5
46,C6,P13,0.00625569180332069,0.5
46,C6,P14,0.007445179955409802,0.5
46,C7,P0,0.009021384932089885,0.5
46,C7,P1,0.008383767368103428,0.5
46,C7,P2,0.008710898411797247,0.5
46,C7,P3,0.00682041273849759,0.5
46,C7,P4,0.00864236264689364,0.5
46,C7,P5,0.0074293386334799505,0.5
46,C7,P6,0.009252622233908108,0.5
46,C7,P7,0.009299711901056298,0.5
46,C7,P8,0.008226101849243795,0.5
46,C7,P9,0.009046312478963528,0.5
46,C7,P10,0.007847839932180307,0.5
46,C7,P11,0.008594334745787682,0.5
46,C7,P12,0.008499669051473972,0.5
46,C7,P13,0.007708286475122908,0.5
46,C7,P14,0.00917397815612937,0.5
46,C8,P0,0.006876092509377764,0.5
46,C8,P1,0.006390100902925017,0.5
46,C8,P2,0.006639439927482848,0.5
46,C8,P3,0.005198513232178828,0.5
46,C8,P4,0.006587202021304844,0.5
46,C8,P5,0.0056626360710525705,0.5
46,C8,P6,0.007052341399197909,0.5
46,C8,P7,0.0070882331065116036,0.5
46,C8,P8,0.006269928368288837,0.5
46,C8,P9,0.0068950922660254745,0.5
46,C8,P10,0.005981617432209472,0.5
46,C8,P11,0.006550595192805474,0.5
46,C8,P12,0.006478441074954885,0.5
46,C8,P13,0.005875249896852806,0.5
46,C8,P14,0.00699239894488607,0.5
46,C9,P0,0.0053691336343933875,0.5
46,C9,P1,0.004989651555483072,0.5
46,C9,P2,0.005184345641011225,0.5
46,C9,P3,0.004059211275250311,0.5
46,C9,P4,0.005143556152116465,0.5
46,C9,P5,0.0044216173280031785,0.5
46,C9,P6,0.005506755960019059,0.5
46,C9,P7,0.005534781669776592,0.5
46,C9,P8,0.004895815936377388,0.5
46,C9,P9,0.005383969419735627,0.5
46,C9,P10,0.004670690991947686,0.5
46,C9,P11,0.005114972046554129,0.5
46,C9,P12,0.005058631166834546,0.5
46,C9,P13,0.00458763487964086,0.5
46,C9,P14,0.005459950445530292,0.5
46,C10,P0,0.00557075885726198,0.5
46,C10,P1,0.005177026218774454,0.5
46,C10,P2,0.005379031584121449,0.5
46,C10,P3,0.004211645435726466,0.5
46,C10,P4,0.005336710341623758,0.5
46,C10,P5,0.004587660797937969,0.5
46,C10,P6,0.0057135492665982565,0.5
46,C10,P7,0.005742627416164646,0.5
46,C10,P8,0.005079666823040451,0.5
46,C10,P9,0.005586151765732408,0.5
46,C10,P10,0.004846087839247087,0.5
46,C10,P11,0.00530705282700757,0.5
46,C10,P12,0.005248596197671082,0.5
46,C10,P13,0.004759912749411525,0.5
46,C10,P14,0.005664986080773126,0.5
46,C11,P0,0.003751673002006351,0.5
46,C11,P1,0.003486510544310525,0.5
46,C11,P2,0.003622552705684072,0.5
46,C11,P3,0.0028363669798129243,0.5
46,C11,P4,0.0035940511196419886,0.5
46,C11,P5,0.0030895975932525234,0.5
46,C11,P6,0.0038478363681434453,0.5
46,C11,P7,0.0038674192852058698,0.5
46,C11,P8,0.0034209430649372683,0.5
46,C11,P9,0.0037620394818003167,0.5
46,C11,P10,0.0032636373926245477,0.5
46,C11,P11,0.0035740780244599706,0.5
46,C11,P12,0.0035347099305091615,0.5
46,C11,P13,0.0032056020753068537,0.5
46,C11,P14,0.00381513109444199,0.5
46,C12,P0,0.004363175144140943,0.5
46,C12,P1,0.004054792658791332,0.5
46,C12,P2,0.004213008947029363,0.5
46,C12,P3,0.0032986792557249947,0.5
46,C12,P4,0.004179861758636102,0.5
46,C12,P5,0.0035931850715848366,0.5
46,C12,P6,0.0044750126120337765,0.5
46,C12,P7,0.004497787437273303,0.5
46,C12,P8,0.0039785380395554945,0.5
46,C12,P9,0.004375231303338474,0.5
46,C12,P10,0.0037955924046080484,0.5
46,C12,P11,0.004156633158381459,0.5
46,C12,P12,0.0041108482808330914,0.5
46,C12,P13,0.003728097648570548,0.5
46,C12,P14,0.004436976557926661,0.5
46,C13,P0,0.0025187383088183775,0.5
46,C13,P1,0.002340717772406559,0.5
46,C13,P2,0.002432051586223157,0.5
46,C13,P3,0.001904234768355806,0.5
46,C13,P4,0.0024129166465341467,0.5
46,C13,P5,0.002074244693713052,0.5
46,C13,P6,0.002583298933922137,0.5
46,C13,P7,0.0025964462000557164,0.5
46,C13,P8,0.002296698125166045,0.5
46,C13,P9,0.002525697990477917,0.5
46,C13,P10,0.002191088754936659,0.5
46,C13,P11,0.0023995074288454725,0.5
46,C13,P12,0.0023730771066062914,0.5
46,C13,P13,0.0021521259303743014,0.5
46,C13,P14,0.0025613417895419656,0.5
46,C14,P0,0.003144295625328574,0.5
46,C14,P1,0.0029220616632299372,0.5
46,C14,P2,0.0030360792688790246,0.5
46,C14,P3,0.002377173138939016,0.5
46,C14,P4,0.003012191949206142,0.5
46,C14,P5,0.002589406963585137,0.5
46,C14,P6,0.0032248906162299757,0.5
46,C14,P7,0.0032413031554938253,0.5
46,C14,P8,0.0028671092357537425,0.5
46,C14,P9,0.0031529838231136136,0.5
46,C14,P10,0.0027352705768333772,0.5
46,C14,P11,0.0029954523997380764,0.5
46,C14,P12,0.002962457806253822,0.5
46,C14,P13,0.0026866308914826036,0.5
46,C14,P14,0.003197480165220609,0.5
47,C0,P0,0.007614155137796107,0.5
47,C0,P1,0.006942979089892229,0.5
47,C0,P2,0.0077167020239214705,0.5
47,C0,P3,0.00607105494107232,0.5
47,C0,P4,0.007565330894662329,0.5
47,C0,P5,0.006416674802693637,0.5
47,C0,P6,0.007670175753415995,0.5
47,C0,P7,0.007536248093737233,0.5
47,C0,P8,0.007330572973006085,0.5
47,C0,P9,0.007521604553341225,0.5
47,C0,P10,0.006565268702065228,0.5
47,C0,P11,0.007837854974654637,0.5
47,C0,P12,0.006984266577379778,0.5
47,C0,P13,0.006641101401079353,0.5
47,C0,P14,0.007756921110874359,0.5
47,C1,P0,0.00431811369263875,0.5
47,C1,P1,0.003937478621488391,0.5
47,C1,P2,0.0043762697329481105,0.5
47,C1,P3,0.0034429959720251404,0.5
47,C1,P4,0.004290424654394421,0.5
47,C1,P5,0.0036390027291644356,0.5
47,C1,P6,0.004349883913103198,0.5
47,C1,P7,0.004273931315524615,0.5
47,C1,P8,0.0041572895425384445,0.5
47,C1,P9,0.00426562672083901,0.5
47,C1,P10,0.003723272794576417,0.5
47,C1,P11,0.004444977581159344,0.5
47,C1,P12,0.0039608934405757565,0.5
47,C1,P13,0.003766278776203609,0.5
47,C1,P14,0.004399078644368185,0.5
47,C2,P0,0.0082744391494483,0.5
47,C2,P1,0.007545060082901554,0.5
47,C2,P2,0.008385878692490672,0.5
47,C2,P3,0.006597524449364002,0.5
47,C2,P4,0.008221380967481016,0.5
47,C2,P5,0.0069731157608189575,0.5
47,C2,P6,0.008335317758653467,0.5
47,C2,P7,0.008189776165346675,0.5
47,C2,P8,0.007966265317426401,0.5
47,C2,P9,0.00817386276697923,0.5
47,C2,P10,0.007134595420226758,0.5
47,C2,P11,0.00851753778013409,0.5
47,C2,P12,0.007589927937137082,0.5
47,C2,P13,0.007217004176310027,0.5
47,C2,P14,0.00842958549667517,0.5
47,C3,P0,0.007066723570406269,0.5
47,C3,P1,0.006443802772001403,0.5
47,C3,P2,0.007161897688104063,0.5
47,C3,P3,0.005634566970712549,0.5
47,C3,P4,0.007021409622434809,0.5
47,C3,P5,0.005955337952957975,0.5
47,C3,P6,0.007118716496432244,0.5
47,C3,P7,0.006994417774873072,0.5
47,C3,P8,0.006803529987953399,0.5
47,C3,P9,0.0069808270546686734,0.5
47,C3,P10,0.006093248462016993,0.5
47,C3,P11,0.007274340158355351,0.5
47,C3,P12,0.006482121831136776,0.5
47,C3,P13,0.006163629050779958,0.5
47,C3,P14,0.0071992251610287165,0.5
47,C4,P0,0.009161618910948549,0.5
47,C4,P1,0.008354036314879762,0.5
47,C4,P2,0.009285006926320264,0.5
47,C4,P3,0.0073049065524602675,0.5
47,C4,P4,0.009102871866645924,0.5
47,C4,P5,0.007720768509949328,0.5
47,C4,P6,0.009229024883400891,0.5
47,C4,P7,0.009067878419032005,0.5
47,C4,P8,0.008820402889376916,0.5
47,C4,P9,0.009050258796869414,0.5
47,C4,P10,0.007899561909072057,0.5
47,C4,P11,0.009430782412170881,0.5
47,C4,P12,0.008403714870058369,0.5
47,C4,P13,0.007990806476168856,0.5
47,C4,P14,0.009333399944447726,0.5
47,C5,P0,0.004535930246513528,0.5
47,C5,P1,0.004136094981625058,0.5
47,C5,P2,0.0045970198242859675,0.5
47,C5,P3,0.003616669379214421,0.5
47,C5,P4,0.004506844503291104,0.5
47,C5,P5,0.0038225632119184547,0.5
47,C5,P6,0.004569303037088439,0.5
47,C5,P7,0.004489519198778376,0.5
47,C5,P8,0.004366993720350868,0.5
47,C5,P9,0.004480795699375457,0.5
47,C5,P10,0.003911084072133299,0.5
47,C5,P11,0.004669193469784343,0.5
47,C5,P12,0.004160690903287816,0.5
47,C5,P13,0.003956259384023843,0.5
47,C5,P14,0.004620979274769343,0.5
47,C6,P0,0.0056578391193769515,0.5
47,C6,P1,0.005159109315334829,0.5
47,C6,P2,0.005734038484032701,0.5
47,C6,P3,0.004511209913622529,0.5
47,C6,P4,0.005621559360457275,0.5
47,C6,P5,0.004768029158584844,0.5
47,C6,P6,0.005699466276272197,0.5
47,C6,P7,0.005599948846119543,0.5
47,C6,P8,0.005447118135043161,0.5
47,C6,P9,0.005589067691979742,0.5
47,C6,P10,0.004878444610010581,0.5
47,C6,P11,0.005824063429897471,0.5
47,C6,P12,0.005189788748262098,0.5
47,C6,P13,0.00493479350273018,0.5
47,C6,P14,0.00576392402213766,0.5
47,C7,P0,0.009226390625795342,0.5
47,C7,P1,0.00841309850282566,0.5
47,C7,P2,0.009350650981899068,0.5
47,C7,P3,0.0073565514995812395,0.5
47,C7,P4,0.00916722824585841,0.5
47,C7,P5,0.007775353558856668,0.5
47,C7,P6,0.009294273151624231,0.5
47,C7,P7,0.009131987398125322,0.5
47,C7,P8,0.00888276224161998,0.5
47,C7,P9,0.00911424320702426,0.5
47,C7,P10,0.007955411009145139,0.5
47,C7,P11,0.00949745708562333,0.5
47,C7,P12,0.00846312828034186,0.5
47,C7,P13,0.008047300666060535,0.5
47,C7,P14,0.009399386133747785,0.5
47,C8,P0,0.01096181000670668,0.5
47,C8,P1,0.009995543338241592,0.5
47,C8,P2,0.011109442864475188,0.5
47,C8,P3,0.008740267252234528,0.5
47,C8,P4,0.010891519597952459,0.5
47,C8,P5,0.009237843042203752,0.5
47,C8,P6,0.01104246075964914,0.5
47,C8,P7,0.010849650193870939,0.5
47,C8,P8,0.010553547533003185,0.5
47,C8,P9,0.010828568444846707,0.5
47,C8,P10,0.009451768036321816,0.5
47,C8,P11,0.011283862166900022,0.5
47,C8,P12,0.010054983366097892,0.5
47,C8,P13,0.009560941493369241,0.5
47,C8,P14,0.011167344756653916,0.5
47,C9,P0,0.004407491960643338,0.5
47,C9,P1,0.004018978332830791,0.5
47,C9,P2,0.004466851740948179,0.5
47,C9,P3,0.0035142606580965095,0.5
47,C9,P4,0.004379229802176351,0.5
47,C9,P5,0.0037143244516450523,0.5
47,C9,P6,0.004439919775483792,0.5
47,C9,P7,0.004362395076727421,0.5
47,C9,P8,0.004243338999628725,0.5
47,C9,P9,0.004353918589789246,0.5
47,C9,P10,0.0038003387769416207,0.5
47,C9,P11,0.004536981735241833,0.5
47,C9,P12,0.004042877802421741,0.5
47,C9,P13,0.003844234915805346,0.5
47,C9,P14,0.004490132761521208,0.5
47,C10,P0,0.006557710012171023,0.5
47,C10,P1,0.005979657974930474,0.5
47,C10,P2,0.006646028772386868,0.5
47,C10,P3,0.005228711137482003,0.5
47,C10,P4,0.006515660011581237,0.5
47,C10,P5,0.005526377101195909,0.5
47,C10,P6,0.0066059579064272015,0.5
47,C10,P7,0.006490612377095597,0.5
47,C10,P8,0.00631347416884213,0.5
47,C10,P9,0.006478000591581553,0.5
47,C10,P10,0.005654353965867288,0.5
47,C10,P11,0.006750372051929883,0.5
47,C10,P12,0.006015216926012321,0.5
47,C10,P13,0.005719665066124016,0.5
47,C10,P14,0.006680667560856271,0.5
47,C11,P0,0.002924158226404122,0.5
47,C11,P1,0.002666398182600811,0.5
47,C11,P2,0.002963540576149941,0.5
47,C11,P3,0.002331542361248301,0.5
47,C11,P4,0.002905407648089938,0.5
47,C11,P5,0.0024642750339189494,0.5
47,C11,P6,0.0029456725167027217,0.5
47,C11,P7,0.0028942386201370076,0.5
47,C11,P8,0.002815250658193967,0.5
47,C11,P9,0.002888614880097865,0.5
47,C11,P10,0.002521341388015679,0.5
47,C11,P11,0.0030100684431461026,0.5
47,C11,P12,0.0026822543273731935,0.5
47,C11,P13,0.0025504643578842397,0.5
47,C11,P14,0.002978986409843026,0.5
47,C12,P0,0.0019203202506223496,0.5
47,C12,P1,0.001751046978250393,0.5
47,C12,P2,0.0019461829837163062,0.5
47,C12,P3,0.001531144235308624,0.5
47,C12,P4,0.0019080065820518612,0.5
47,C12,P5,0.0016183109409085858,0.5
47,C12,P6,0.0019344488729948035,0.5
47,C12,P7,0.001900671783830578,0.5
47,C12,P8,0.001848799699240568,0.5
47,C12,P9,0.0018969786246219253,0.5
47,C12,P10,0.0016557869141345266,0.5
47,C12,P11,0.001976738240406662,0.5
47,C12,P12,0.0017614598470302911,0.5
47,C12,P13,0.0016749122228445254,0.5
47,C12,P14,0.0019563263976262475,0.5
47,C13,P0,0.0064969862149567405,0.5
47,C13,P1,0.005924286886912473,0.5
47,C13,P2,0.006584487151500051,0.5
47,C13,P3,0.005180293748757093,0.5
47,C13,P4,0.006455325593541077,0.5
47,C13,P5,0.00547520335276851,0.5
47,C13,P6,0.006544787338108159,0.5
47,C13,P7,0.006430509897868586,0.5
47,C13,P8,0.006255011973283796,0.5
47,C13,P9,0.006418014896339294,0.5
47,C13,P10,0.005601995163333501,0.5
47,C13,P11,0.00668786422178162,0.5
47,C13,P12,0.005959516565347216,0.5
47,C13,P13,0.005666701488752599,0.5
47,C13,P14,0.006618805187944302,0.5
47,C14,P0,0.00460186704122943,0.5
47,C14,P1,0.004196219549444087,0.5
47,C14,P2,0.004663844650944591,0.5
47,C14,P3,0.003669243288743971,0.5
47,C14,P4,0.004572358491531645,0.5
47,C14,P5,0.0038781301082539,0.5
47,C14,P6,0.0046357249571748055,0.5
47,C14,P7,0.004554781336795266,0.5
47,C14,P8,0.004430474760141048,0.5
47,C14,P9,0.0045459310277726935,0.5
47,C14,P10,0.003967937756728451,0.5
47,C14,P11,0.004737067452534109,0.5
47,C14,P12,0.004221173011048905,0.5
47,C14,P13,0.004013769761977241,0.5
47,C14,P14,0.004688152389272394,0.5
48,C0,P0,0.007640855520971446,0.5
48,C0,P1,0.007417298009893295,0.5
48,C0,P2,0.007487946447061871,0.5
48,C0,P3,0.005478787168684149,0.5
48,C0,P4,0.007606745978244858,0.5
48,C0,P5,0.006776605748390188,0.5
48,C0,P6,0.008028369342451953,0.5
48,C0,P7,0.0074110428499897275,0.5
48,C0,P8,0.0076861517740132125,0.5
48,C0,P9,0.007814600500545563,0.5
48,C0,P10,0.006922890522298712,0.5
48,C0,P11,0.00767391485879988,0.5
48,C0,P12,0.007636592978749152,0.5
48,C0,P13,0.006769005640199733,0.5
48,C0,P14,0.008393535114402353,0.5
48,C1,P0,0.008331519634329786,0.5
48,C1,P1,0.008087754549669122,0.5
48,C1,P2,0.00816478896548672,0.5
48,C1,P3,0.005974019891217973,0.5
48,C1,P4,0.008294326897971325,0.5
48,C1,P5,0.007389149512363346,0.5
48,C1,P6,0.008754061194417882,0.5
48,C1,P7,0.008080933979981681,0.5
48,C1,P8,0.008380910258264927,0.5
48,C1,P9,0.008520969585937292,0.5
48,C1,P10,0.007548657104501068,0.5
48,C1,P11,0.008367567236782099,0.5
48,C1,P12,0.008326871796909,0.5
48,C1,P13,0.0073808624232490445,0.5
48,C1,P14,0.009152234643770466,0.5
48,C2,P0,0.007846645608265177,0.5
48,C2,P1,0.007617067054177684,0.5
48,C2,P2,0.00768961825576998,0.5
48,C2,P3,0.005626346573074503,0.5
48,C2,P4,0.0078116173980207985,0.5
48,C2,P5,0.006959119118089281,0.5
48,C2,P6,0.008244596285007654,0.5
48,C2,P7,0.007610643424932031,0.5
48,C2,P8,0.007893161818920585,0.5
48,C2,P9,0.008025070036942248,0.5
48,C2,P10,0.007109343759243006,0.5
48,C2,P11,0.00788059532859056,0.5
48,C2,P12,0.007842268263592607,0.5
48,C2,P13,0.006951314317253657,0.5
48,C2,P14,0.008619597015344599,0.5
48,C3,P0,0.0071655453917827405,0.5
48,C3,P1,0.006955894589080375,0.5
48,C3,P2,0.007022148241174766,0.5
48,C3,P3,0.005137971532294051,0.5
48,C3,P4,0.007133557680978697,0.5
48,C3,P5,0.006355057487873053,0.5
48,C3,P6,0.00752895337275301,0.5
48,C3,P7,0.0069500285401675466,0.5
48,C3,P8,0.007208023927904464,0.5
48,C3,P9,0.007328482321334108,0.5
48,C3,P10,0.006492242412347968,0.5
48,C3,P11,0.0071965482271565745,0.5
48,C3,P12,0.007161548006974927,0.5
48,C3,P13,0.00634793015506697,0.5
48,C3,P14,0.007871403495943311,0.5
48,C4,P0,0.012221032571125749,0.5
48,C4,P1,0.011863467424538796,0.5
48,C4,P2,0.011976464830309206,0.5
48,C4,P3,0.008762950203021517,0.5
48,C4,P4,0.012166476660272086,0.5
48,C4,P5,0.010838723405442069,0.5
48,C4,P6,0.012840834767499773,0.5
48,C4,P7,0.011853462718559303,0.5
48,C4,P8,0.012293480869912977,0.5
48,C4,P9,0.012498925936419339,0.5
48,C4,P10,0.011072696025613869,0.5
48,C4,P11,0.012273908750144218,0.5
48,C4,P12,0.012214214922605701,0.5
48,C4,P13,0.01082656754547525,0.5
48,C4,P14,0.01342489276736871,0.5
48,C5,P0,0.0044544260758691235,0.5
48,C5,P1,0.004324097684752482,0.5
48,C5,P2,0.004365283941956191,0.5
48,C5,P3,0.0031939947511559607,0.5
48,C5,P4,0.004434541072659697,0.5
48,C5,P5,0.003950590253756829,0.5
48,C5,P6,0.004680336861176448,0.5
48,C5,P7,0.004320451084276042,0.5
48,C5,P8,0.004480832649077403,0.5
48,C5,P9,0.0045557150173289014,0.5
48,C5,P10,0.0040358705878257425,0.5
48,C5,P11,0.004473698836107786,0.5
48,C5,P12,0.004451941121249531,0.5
48,C5,P13,0.0039461595823470546,0.5
48,C5,P14,0.004893219297197687,0.5
48,C6,P0,0.00813304518394819,0.5
48,C6,P1,0.007895087100089744,0.5
48,C6,P2,0.007970286392903267,0.5
48,C6,P3,0.005831706079750422,0.5
48,C6,P4,0.00809673845737317,0.5
48,C6,P5,0.007213124314965883,0.5
48,C6,P6,0.00854552090880062,0.5
48,C6,P7,0.007888429010823574,0.5
48,C6,P8,0.008181259218573125,0.5
48,C6,P9,0.008317982036304848,0.5
48,C6,P10,0.007368832098296723,0.5
48,C6,P11,0.008168234056133001,0.5
48,C6,P12,0.008128508067862531,0.5
48,C6,P13,0.007205034641872835,0.5
48,C6,P14,0.008934209022946029,0.5
48,C7,P0,0.008365563472260359,0.5
48,C7,P1,0.008120802326928946,0.5
48,C7,P2,0.008198151516915275,0.5
48,C7,P3,0.005998430631862768,0.5
48,C7,P4,0.008328218760806794,0.5
48,C7,P5,0.0074193426847357835,0.5
48,C7,P6,0.008789831600492312,0.5
48,C7,P7,0.008113953887371515,0.5
48,C7,P8,0.008415155913687427,0.5
48,C7,P9,0.008555787544764357,0.5
48,C7,P10,0.007579502048801528,0.5
48,C7,P11,0.008401758370619005,0.5
48,C7,P12,0.008360896643079265,0.5
48,C7,P13,0.0074110217333333145,0.5
48,C7,P14,0.009189632046236068,0.5
48,C8,P0,0.007206495254712253,0.5
48,C8,P1,0.006995646333630292,0.5
48,C8,P2,0.007062278613983036,0.5
48,C8,P3,0.005167334158371957,0.5
48,C8,P4,0.0071743247396272745,0.5
48,C8,P5,0.006391375551440972,0.5
48,C8,P6,0.0075719800499645575,0.5
48,C8,P7,0.006989746761254031,0.5
48,C8,P8,0.007249216548382289,0.5
48,C8,P9,0.007370363340870198,0.5
48,C8,P10,0.006529344464230257,0.5
48,C8,P11,0.007237675265972858,0.5
48,C8,P12,0.007202475025535867,0.5
48,C8,P13,0.0063842074871503325,0.5
48,C8,P14,0.007916387216874229,0.5
48,C9,P0,0.005182078069744777,0.5
48,C9,P1,0.0050304599070527655,0.5
48,C9,P2,0.005078374138110817,0.5
48,C9,P3,0.0037157492060558637,0.5
48,C9,P4,0.00515894475530802,0.5
48,C9,P5,0.004595938234881646,0.5
48,C9,P6,0.005444892471941696,0.5
48,C9,P7,0.005026217616792197,0.5
48,C9,P8,0.0052127982841088764,0.5
48,C9,P9,0.005299913048551551,0.5
48,C9,P10,0.004695149523032343,0.5
48,C9,P11,0.005204499128367181,0.5
48,C9,P12,0.005179187185797178,0.5
48,C9,P13,0.004590783791917329,0.5
48,C9,P14,0.005692550281129665,0.5
48,C10,P0,0.001908606261155716,0.5
48,C10,P1,0.0018527639193916226,0.5
48,C10,P2,0.00187041116440898,0.5
48,C10,P3,0.0013685440674790692,0.5
48,C10,P4,0.0019000860520463508,0.5
48,C10,P5,0.0016927256542493736,0.5
48,C10,P6,0.0020054031844756377,0.5
48,C10,P7,0.0018512014454875273,0.5
48,C10,P8,0.0019199207941847894,0.5
48,C10,P9,0.0019520059504901598,0.5
48,C10,P10,0.001729266069733903,0.5
48,C10,P11,0.0019168641400013283,0.5
48,C10,P12,0.0019075415224295903,0.5
48,C10,P13,0.001690827226247699,0.5
48,C10,P14,0.002096617797393182,0.5
48,C11,P0,0.004392931069559615,0.5
48,C11,P1,0.004264401910285083,0.5
48,C11,P2,0.004305019575911904,0.5
48,C11,P3,0.0031499004673965093,0.5
48,C11,P4,0.004373320586204598,0.5
48,C11,P5,0.003896050888091487,0.5
48,C11,P6,0.004615723072574621,0.5
48,C11,P7,0.004260805652482534,0.5
48,C11,P8,0.0044189730902175995,0.5
48,C11,P9,0.004492821679564776,0.5
48,C11,P10,0.003980153895476262,0.5
48,C11,P11,0.00441193776218546,0.5
48,C11,P12,0.004390480420661435,0.5
48,C11,P13,0.003891681383746034,0.5
48,C11,P14,0.004825666587504044,0.5
48,C12,P0,0.003914064811707662,0.5
48,C12,P1,0.0037995464066544167,0.5
48,C12,P2,0.003835736406735521,0.5
48,C12,P3,0.002806534950036025,0.5
48,C12,P4,0.0038965920351889667,0.5
48,C12,P5,0.0034713487291823148,0.5
48,C12,P6,0.0041125706215013776,0.5
48,C12,P7,0.003796342171055018,0.5
48,C12,P8,0.003937268034127767,0.5
48,C12,P9,0.0040030665090824424,0.5
48,C12,P10,0.003546283804773323,0.5
48,C12,P11,0.003930999615740729,0.5
48,C12,P12,0.003911881304052674,0.5
48,C12,P13,0.003467455537385692,0.5
48,C12,P14,0.004299628535959811,0.5
48,C13,P0,0.000772175352486318,0.5
48,C13,P1,0.0007495829085585485,0.5
48,C13,P2,0.000756722551720695,0.5
48,C13,P3,0.0005536794147677235,0.5
48,C13,P4,0.0007687282845361702,0.5
48,C13,P5,0.0006848353457360913,0.5
48,C13,P6,0.0008113370171551177,0.5
48,C13,P7,0.000748950769881127,0.5
48,C13,P8,0.0007767529354628363,0.5
48,C13,P9,0.0007897338039551549,0.5
48,C13,P10,0.0006996187029853113,0.5
48,C13,P11,0.0007755162880360834,0.5
48,C13,P12,0.0007717445852726266,0.5
48,C13,P13,0.0006840672882581307,0.5
48,C13,P14,0.0008482402157430015,0.5
48,C14,P0,0.0050612424552756935,0.5
48,C14,P1,0.004913159722503297,0.5
48,C14,P2,0.004959956690279363,0.5
48,C14,P3,0.003629105424838402,0.5
48,C14,P4,0.005038648563099088,0.5
48,C14,P5,0.004488770219811346,0.5
48,C14,P6,0.00531792855539893,0.5
48,C14,P7,0.004909016353899927,0.5
48,C14,P8,0.0050912463361671295,0.5
48,C14,P9,0.0051763297599103615,0.5
48,C14,P10,0.004585668100714099,0.5
48,C14,P11,0.005083140700007757,0.5
48,C14,P12,0.005058418980914261,0.5
48,C14,P13,0.004483735968066545,0.5
48,C14,P14,0.005559811483709281,0.5
49,C0,P0,0.009388992070753638,0.5
49,C0,P1,0.008879668127114828,0.5
49,C0,P2,0.00893418823125997,0.5
49,C0,P3,0.0065252579365816556,0.5
49,C0,P4,0.008918362186395364,0.5
49,C0,P5,0.008071422834873493,0.5
49,C0,P6,0.00930038078895318,0.5
49,C0,P7,0.009118267072016467,0.5
49,C0,P8,0.0084753863139768,0.5
49,C0,P9,0.008661162346382091,0.5
49,C0,P10,0.008005697883521283,0.5
49,C0,P11,0.008981341231121322,0.5
49,C0,P12,0.008461672305344902,0.5
49,C0,P13,0.008279300902539196,0.5
49,C0,P14,0.009282500395039537,0.5
49,C1,P0,0.004599491767866432,0.5
49,C1,P1,0.0043499834853702535,0.5
49,C1,P2,0.004376691865599898,0.5
49,C1,P3,0.003196601928763088,0.5
49,C1,P4,0.004368938981954444,0.5
49,C1,P5,0.003954039219993702,0.5
49,C1,P6,0.004556082756748949,0.5
49,C1,P7,0.004466868649893416,0.5
49,C1,P8,0.0041519333797344505,0.5
49,C1,P9,0.004242941586502106,0.5
49,C1,P10,0.003921841794496925,0.5
49,C1,P11,0.0043997912391064604,0.5
49,C1,P12,0.004145215143172791,0.5
49,C1,P13,0.004055874800825292,0.5
49,C1,P14,0.004547323485893008,0.5
49,C2,P0,0.007385631923463323,0.5
49,C2,P1,0.006984984106405247,0.5
49,C2,P2,0.007027871076445322,0.5
49,C2,P3,0.005132942169092864,0.5
49,C2,P4,0.007015421886873814,0.5
49,C2,P5,0.006349196772963885,0.5
49,C2,P6,0.007315927922574552,0.5
49,C2,P7,0.00717267240895046,0.5
49,C2,P8,0.006666965234657688,0.5
49,C2,P9,0.006813101623442255,0.5
49,C2,P10,0.006297495770852379,0.5
49,C2,P11,0.00706496288549561,0.5
49,C2,P12,0.006656177429194958,0.5
49,C2,P13,0.0065127192129840585,0.5
49,C2,P14,0.007301862727173647,0.5
49,C3,P0,0.009344601933192722,0.5
49,C3,P1,0.008837686017993047,0.5
49,C3,P2,0.008891948356991027,0.5
49,C3,P3,0.006494407223827558,0.5
49,C3,P4,0.008876197135952375,0.5
49,C3,P5,0.008033262021949983,0.5
49,C3,P6,0.009256409595934866,0.5
49,C3,P7,0.009075156892926553,0.5
49,C3,P8,0.008435315605478574,0.5
49,C3,P9,0.008620213308924606,0.5
49,C3,P10,0.007967847811048902,0.5
49,C3,P11,0.008938878422576317,0.5
49,C3,P12,0.008421666435194082,0.5
49,C3,P13,0.008240157264627655,0.5
49,C3,P14,0.009238613738586967,0.5
49,C4,P0,0.007848507579428963,0.5
49,C4,P1,0.007422750181626305,0.5
49,C4,P2,0.007468324983201365,0.5
49,C4,P3,0.005454636236462312,0.5
49,C4,P4,0.0074550955724045275,0.5
49,C4,P5,0.006747116497585425,0.5
49,C4,P6,0.007774435057949242,0.5
49,C4,P7,0.007622201370144984,0.5
49,C4,P8,0.007084800287673055,0.5
49,C4,P9,0.007240095402145564,0.5
49,C4,P10,0.006692175266944465,0.5
49,C4,P11,0.007507741426842575,0.5
49,C4,P12,0.007073336383999402,0.5
49,C4,P13,0.006920887289740366,0.5
49,C4,P14,0.0077594883622766,0.5
49,C5,P0,0.005258109575272781,0.5
