interval,total_supply_u,total_demand_u,mcp_micro,allowed_u,feeder_cap_units,planned_clear_u,planned_total_u,scaled_total_u,execute_ok,finalize_ok,execute_txid,finalize_txid,error
50,1621,153,1052929,125,125,153,153,125,1,0,CVB6YVYDQ2K73JKWZC2QGTY5PPE3SIF4X2UI77BAFALPVFBW2SNA,,"TransactionPool.Remember: transaction 4SIRZFNEAIY7BHNGODABSN4TDB4X6V6L6EVPU7OAHKSTY4KOBY2A: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
51,1591,138,1036484,125,125,138,138,125,1,0,SURFVEYSBVVO4R6RATU74IC2ELXR5SVDDP6H44Q5YREGPRIQ2ZQQ,,"TransactionPool.Remember: transaction VDVC744WVCTCIYOJAUJHS4XZUVWXTRXII4WCNNS3ZWFIM6ELVDNA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
52,1576,130,1027347,125,125,130,130,125,1,0,7EY7DIC3HWY64PYCKJUV6ZNXRMUV466CRYVXY2SQV525TBKRLOPA,,"TransactionPool.Remember: transaction 7KMBJKYFS4DUHBN7C3J6HO5YGJPM7YOEIPIE3FVRXCHMHRTSXYLQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
53,1536,146,1054361,125,125,146,146,125,1,0,V3FMWQNII57MPAI7WTHNG2I5UO7D3EHN4VT7HSV7XM2NV4LRRI7A,,"TransactionPool.Remember: transaction S6M6GDNJJZWHVG3RI4WI5KPTNYIWI6JUH4RBX2ODCJMXWF4LWVDA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
54,1470,143,1059147,125,125,143,143,125,1,0,2CAMRGVRL3T5U5TYQ5UHSWVZT444JMWEUUDAMI62IFCOONGNZWNQ,,"TransactionPool.Remember: transaction TA4NH56WWD33Q63445KLUYJY5EB64XFIKP2EKD4B5RGXA4TRLWNA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
55,1423,131,1047926,125,125,131,131,125,1,0,Q7Y2KIKVKOGKB2VHEGLC2ESZZGERJB7HGJ5C5QW2LOFHPXNQ27AA,,"TransactionPool.Remember: transaction HTMDGWE26C24DYBABRL76DNZYXMOKULDR4LKW2O6WWVPGGOFYVGQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
56,1376,133,1057810,125,125,133,133,125,1,0,VVLPHDDZ43NEOEWXNQXKLLI7FVLJHEFIUX6A4LRN5WWVTQJLDTRA,,"TransactionPool.Remember: transaction A4EFJB7DEL7QRC6GMYNHUSONLSOWTQONJWB6LLE43WA7OUWMI2FQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
57,1304,130,1064339,125,125,130,130,125,1,0,GBOVUKEJT25LUIJMZJWQSIIX6P2UUSF5ME7NOG3R4GAMFPSXLK2Q,,"TransactionPool.Remember: transaction PVJPX74EQERFAO7P7P34NJXFGFGLFXWJUDWA2P3MDAKG277GPUIA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
58,1260,140,1088888,125,125,140,140,125,1,0,3QAI7QXYNROIFK7MCNDBXZ7FPBYP6RVAPWHUQHVL25XJZUMOI3AQ,,"TransactionPool.Remember: transaction 6I7WHIVGI5JAMLXXBIU4ZN7E5AXGMMABLSTGUNMYUI2TTK7HYC2A: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
59,1196,132,1087289,125,125,132,132,125,1,0,PQ7WIATHM43PKQJDZ7N7XBHK5IFQUWAJIOXAXM4AD4WK6QFOGPPA,,"TransactionPool.Remember: transaction ZWXUAPRW7WLCHTTXDT6IYK3MD3L4YTZAJPNG54A5QA2NFVRVLCYA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
60,1116,164,1165948,125,125,164,164,125,1,0,F5YKJWVL3BKHWY6PBQ2VS7F3HFWJKPM5PAHQZZHO74WND66BPBGA,,"TransactionPool.Remember: transaction WVWIKUJ4CMBCGQJYB5F26HL3LO7CSXSCPSDPJJIL67P2IXYI3Z3A: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
61,987,160,1198530,125,125,160,160,125,1,0,V2VJDDKN2BNVXFVZ5CVHVMYH6FBYH7L35CJNRR43OHMJ7CVEHNZA,,"TransactionPool.Remember: transaction NJNIFOD4PKHC6P3JMKIIARSZG46EQU7VLNV6VYS5COOCVSP5ZB7Q: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
62,896,174,1267521,125,125,174,174,125,1,0,HQJ7JNFMDJBUXHFGR5DZI2XX4WYAB5CZA4VCAY6UNIF72ZKPJKTA,,"TransactionPool.Remember: transaction 4YHOEALOJIZM2R4LWBL324WEYMHAMJVZLNDOXUNTBOEXVIMLFDDQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
63,759,193,1396704,125,125,193,193,125,1,0,CJGGRIIT4QXP4JNNMUXICGJIJJAFCXWGUPNIAHNMRVMHMOQZGSPA,,"TransactionPool.Remember: transaction XFVPLZ3UTL57VWDBL4QXCZH2NHAGT3NWBICW3T2LWALC5AO3NXIQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
64,635,232,1635511,125,125,232,232,125,1,0,YES7OJZGCQ64BYYOD5JJ25BQM6HARHUKVKLJJN6YK5NLEDBPVCSQ,,"TransactionPool.Remember: transaction AJQIOGH2QKIRP7YBFQWFI2SQMSSIT4R7WGY6AYC2UN6EWPENRCDA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
65,506,257,1941995,125,125,257,257,125,1,0,QQTRRFL4JLX26M4MEPGJCANOQMPQOWFHFWLBCYS6SWSTRKLSM7WA,,"TransactionPool.Remember: transaction UGIWY7D7RAXYUFWZFEQN3TC3WZ6QWJENRJAUX6FPBUNJ6Y3FGHOQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
66,356,309,2716150,125,125,309,309,125,1,0,XCI6PSDMH66IRW3SKUT4ATTXWWZB6JRCXTOHSK2RAALTUD2RRU2A,,"TransactionPool.Remember: transaction ZTRAXH6UKLWWWOIQQEBKWJFWKWSLZ3W7ETMLMSAVDBXY2QZLOUOQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
67,191,352,3000000,125,125,191,191,125,1,0,S7MDYTTKZZHUYI5RRR34UM5ARB2HVDN4X6ALSZM5AKCWNWHHQC3Q,,"TransactionPool.Remember: transaction OIRYFNUNHBVKGQZV3EEKRS4QP3FRHGIVT2L2NERA2VT5I2F2BQHA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
68,68,429,3000000,68,125,68,68,68,1,0,UYJYOACE57ITP2FX4IH3JKPEI3VOYW6J6IAMOJ7BDPCQWYII442A,,"TransactionPool.Remember: transaction T4HZ6HVYLTIAU6VUTTKGZC7MMR6DRNWZNIAFWDUDVNLEF2ZJ6FAA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
69,5,485,3000000,5,125,5,5,5,1,0,WNKZYU2HRKMP2JP3ED3PXJA4JZ2GFNXQ5XTHGLWPL3XUV3TZVAHQ,,"TransactionPool.Remember: transaction MH6WA7JBH3GZFA7Z4YNQRDC7KCMLZC5IUEYXFTCZGFF4ROKB26KA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
