interval,total_supply_u,total_demand_u,mcp_micro,allowed_u,feeder_cap_units,planned_clear_u,planned_total_u,scaled_total_u,execute_ok,finalize_ok,execute_txid,finalize_txid,error
45,1573,152,741575,125,125,152,152,125,1,0,66ORZI4YWRIWKH3XQXFKM3EUYP3OGTKHIUANLKZAJDMWIUDPFWKQ,,"TransactionPool.Remember: transaction PSEKAFVEYAZXZCNFOIHWG5VLERLXGCT537VLPI77IMWVXFB4RXOQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
46,1611,126,695530,125,125,126,126,125,1,0,QEVRFAO7KHOFZ3EO6OJP5G6Y35KD5VAW3GIDQDECNOU4RL7JJPTA,,"TransactionPool.Remember: transaction GDJG5V7QPAI62G5HMTS3265AU567VQJZYZM7B23DIHJFULUOUUDQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
47,1620,132,703702,125,125,132,132,125,1,0,GFTGHAPU4EOQ7HR6W2MVRW7X2EQUZ337S5OGT6CHOJC6A6W4IHYA,,"TransactionPool.Remember: transaction J3NXR2OSK5V6YEPDAEULYKFP6VRV2SX64AQ5IUXICDYDZO4ZX2KQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
48,1622,145,723487,125,125,145,145,125,1,0,YXYE7TTTI2EO3ULBR4OJG2NAYH2NBT5KUGL7UVJQG326IPJUT6GA,,"TransactionPool.Remember: transaction SXSOR5SMASNM5PFND4Q3EXY4V75VLTYB42ZKSHJGJXKKXV5IZOIQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
49,1630,149,728527,125,125,149,149,125,1,0,ESB2Y7YWAM5GEJAWBFDDZKF2I7IPE6E3KVSEM2SMCUNXJTO4FYCQ,,"TransactionPool.Remember: transaction 3ZBA57J6GK4Z7AZCVYHIIOMUXKH46SL4M23CPA2EVX2JFEAVNNKQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
50,1621,153,735965,125,125,153,153,125,1,0,2GGPMLCB7NXY3422OV5ODDK5HDNWE7C4TLWJDL5Z5KXZVFQCPXEQ,,"TransactionPool.Remember: transaction YEPZNECX6EYMMLHEK2YBPLUHGATXQKAIMT26PJ2PLR3INHGCV3ZQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
51,1591,138,716842,125,125,138,138,125,1,0,4NB3WNML672JPYWGMT6UYPFCLXEDUYIZAIA4TG6ZY3Y34M5EO2JA,,"TransactionPool.Remember: transaction WWEAQAXFEPMQJMLVSYT62ZJ3V5CRU6PC5GYUVW7JM7HF3WPLWLSQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
52,1576,130,706217,125,125,130,130,125,1,0,RP4SS5GOIBKAUDZB4GP6RTAZ5SPAH5DLZRMP3HVB2TQR5Y4ZFYGA,,"TransactionPool.Remember: transaction SJ6KM7MXTXRJTWN4KWI5VFAE5HNK6YSZHREI7IAGITYMOXIMA44A: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
53,1536,146,737630,125,125,146,146,125,1,0,ETGJVH4F2LGJXXXDRVMDU2K5MUXVQEPG2KFVJW6CMSKKZNYLLD2Q,,"TransactionPool.Remember: transaction TZDBLIE5J5U6GAENRIVHAQ3YW2P64VMAGMSH3MZFGFKTHE7J47UA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
54,1470,143,743195,125,125,143,143,125,1,0,CMDADJJNONAJ24DKCJPONVQ4DUYKN4OKUO2K4FLSAEYUGHPKSY3A,,"TransactionPool.Remember: transaction LRMXO726YBEBO4XFMKXMXLBTF6A6DW27AZRV32443DLWVNXVOYAA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
