interval,total_supply_u,total_demand_u,mcp_micro,allowed_u,feeder_cap_units,planned_clear_u,planned_total_u,scaled_total_u,execute_ok,finalize_ok,execute_txid,finalize_txid,error
52,1576,130,1027347,130,1250,130,130,130,1,0,JBY2WW3TXBFM2A4G46K7CRCCKBVC5CDITBVH56PTDLNBNQKNL5VA,,"TransactionPool.Remember: transaction TPBD7DIZBKP5FMHWXW5DSA2QFXSMQGOHUQDK7SX5IUHLIO522BWQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
53,1536,146,1054361,146,1250,146,146,146,1,0,2PESNE5NBOS5ZSDOESK5KGESTNGI4SQUQWJT3RDVR4WAUP6KDNXA,,"TransactionPool.Remember: transaction GCZ3ZXQZHUBUJZSTGZPZWY4C6NVNWWE66S3C2AGNPEU5ISMCEBVA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
54,1470,143,1059147,143,1250,143,143,143,1,0,Z525GXQZ7OLPBSVPERMJTULU544ZO3QMRYNOL74LQGJZGP2QVVSA,,"TransactionPool.Remember: transaction R623M5X6CQK56OUHP4IMEYFV4DUL52M5FS3U2VEBZG5BO2J4ADYQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
55,1423,131,1047926,131,1250,131,131,131,1,0,W2M4DZJZGQJK5RDA7FDTOB232E37CSDXKGAKVW4YZRH4C5MFWHQQ,,"TransactionPool.Remember: transaction AOK2QCJMRZVVDNN2S77FCQWFKBZMHDQ6PXK7GS6OCW3ME5XWSEJQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
56,1376,133,1057810,133,1250,133,133,133,1,0,DLPMG4I5HMYSIBXLJ4CRB6HYVDHNBT47ESLS4IRAUU7LVU6JTJ2A,,"TransactionPool.Remember: transaction M6LRH45LSFAX44N2USAK64JB6H47DGY2HLTRJF5KNECX3JG7TPSQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
57,1304,130,1064339,130,1250,130,130,130,1,0,FQZ6YNA7VSGMQTLYBSKVZCOJV6GRDAKDI4AWQM4LJU7FK5DK77WA,,"TransactionPool.Remember: transaction IWHFWXKG2IDRLSLTPZUT55AVRKSE3NOG5LDGC2OIUOETAE64MTUQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
58,1260,140,1088888,140,1250,140,140,140,1,0,JHJVJRQB7IBP5ZKX3DWVNKRI645FY7ZRTCNXZZE42JOL5N3QSPLA,,"TransactionPool.Remember: transaction 3ZSXI2EHMXI2QBRVB2UIPEAVU6YTGTDBVP5JE5XJVFYR4AAMF45Q: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
59,1196,132,1087289,132,1250,132,132,132,1,0,RAR7SXTQGMKLYRQBKZ7OJKAPQHG4H2G4I2BV5VE2S4EVKZOYTJ3Q,,"TransactionPool.Remember: transaction SULNNRRHFQ4OSXW4QRKHMESIMYKRBEYLGYM4Q6QT72VUYUGHIPJA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
60,1116,164,1165948,164,1250,164,164,164,1,0,5CFNXQVMZRRCZ5VFUI4EQDH75BGAXNSWCMEFUTAYBVSCOGVE4BLQ,,"TransactionPool.Remember: transaction SHBRCFG2C4Q2GNEPLY5E6TLFG5MU4T4YXU4QCEL3V24OIBNU3O4A: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
61,987,160,1198530,160,1250,160,160,160,1,0,2X356MD4O5O34XZE3HUM4ZR6MEPD3G6I2BGQHBATLF6X7YRQKOOA,,"TransactionPool.Remember: transaction 5JUY6DQYYIJZAHWSQQEWPNOKECA5DNYOLM2YE2P4QWXSFVCZJUGQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
62,896,174,1267521,174,1250,174,174,174,1,0,NV2IGC5ESKLHSQLMKSFQJMSDEHAJX4Y5BU5AEFPZLBA6AXWUR2KQ,,"TransactionPool.Remember: transaction UMBS436NWQTB6KL3C4UMUF54PC54PSSP5MPURQI2YCR62CIAY3EA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
63,759,193,1396704,193,1250,193,193,193,1,0,LYKBVXIWP6LYEOSNKDD4Q2YJO53BGHHD3XGYDDZTQBNX2ZDBFTTQ,,"TransactionPool.Remember: transaction AG5M75JO6Z5BWO2GIQZAPCXHKN7OBPUJXHV5IN2TR4XYSQTFCZXQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
64,635,232,1635511,232,1250,232,232,232,1,0,DCTQGTUHJP7WI5QBJEDXAWHLBMZ5GDYQRDS7QGYVT4W5ZMHNBSXA,,"TransactionPool.Remember: transaction 5WKPRZ25HN3BI7J34CQ3SXIKNZCB434FAJ2GMZMUOR3PC3HDUDTQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
65,506,257,1941995,257,1250,257,257,257,1,0,MND4ARU3VP7L35TKOAOBVBFR77DOA27CLWW2ITSAKON2EFRBP5UQ,,"TransactionPool.Remember: transaction JRF3TVGWVLWUPYNXKVJ366GUAV7X7VHLYQUUYOPFUHA4ESVVHESQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
66,356,309,2716150,309,1250,309,309,309,1,0,L4RS5QJLEM4XQVUTAODSVJD7WYPY6HNOVEVHNXPYJCV7RXMGUAQA,,"TransactionPool.Remember: transaction 2HO34KXAUK5HV3YB4YQXX5DJKHHUDPRI7VH6GGUSPOJJ37A2L24Q: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
67,191,352,3000000,191,1250,191,191,191,1,0,6KGHR7MYX3TQCHCGGLVQPZJROOXU4ADDB6ZXG47YOIKKZEVA3WGA,,"TransactionPool.Remember: transaction GIQCC6WZ5KHMQSXYS5MJSXDDGAZWAWV4Q5AT7OPAGJ4TVFL7KGKQ: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
68,68,429,3000000,68,1250,68,68,68,1,0,FEX7CVN63K2IBFXB5V5LN55MATWKKHANFMOE3XQYTFSHZG522V7A,,"TransactionPool.Remember: transaction JMIFO6C323OUIWBVRJM5RO4WPSEFDY53VAUDVXRYDIR4RMBIIFZA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
69,5,485,3000000,5,1250,5,5,5,1,0,O6MLFH3BWF4DXM4WEUX2H4NZAZMZJZWQ6TUUR6OSOCC6DE45BFDA,,"TransactionPool.Remember: transaction LVN3AUGBWJ3TZI3IUJPE7FWT5NXV737RWAHWZ4US4HDEUFNVWGKA: logic eval error: assert failed pc=921. Details: app=753211496, pc=921, opcodes=app_global_get; ==; assert"
70,0,580,3000000,0,1250,0,0,0,1,1,YDVTMAVECUSTJW5BIRBWVBLY52FG2YLZQUQJ6GE3Y2QZOEHRS3IA,3G73WB4JY5CFYUE2OPIY2RY5CNVNH2NXF2T4ZQXZTQWCICLRN5SQ,
71,0,644,3000000,0,1250,0,0,0,1,1,SJPLIRZD4UMFODPCIOL5PFX7XNCCMKFROHDC2OXTTOBJUAVHTF3A,VKJGMPNNZPXVR3HVKW4XYH6KUU6VR5JEOQX3IUTTAAU72ODZWUDQ,
72,0,714,3000000,0,1250,0,0,0,1,1,66XCI2C7ZWEJ57U5F4PZIYWVJDNP2FAKSA3FWM6NGEJZV6WMN72Q,KY2WPYPVV3VEDN7E4GRZ2UCS367LA2MHQHQSBGQMQDUQBIV6NGSQ,
73,0,762,3000000,0,1250,0,0,0,1,1,EJRCYTK74XXLWLYQPPPCX5YCJJGHRCOLIOJG3T7ZNT3PXTASFNPQ,2CNHSS7TTA2ZNV5SOYSFYUXELW7IWZYN3U3NPJEWMP7QNUDMP4DQ,
74,0,804,3000000,0,1250,0,0,0,1,1,YF3NJRVI6FZOY4SYYDCZMXBSYCF664BB4I3VODFPH7SYIKEEJUUA,5ZZS2BCGET5GV6SM6I7EYIYQVW244QUEANPT3T54WGTVJZ5ZQLJA,
75,0,845,3000000,0,1250,0,0,0,1,1,A2FWQEGQDUSN5MQ6ULZO5QFMXAB5V3YP4S2G2IUNOYWBNJFT5LKQ,QLII2TF2ZVPEXW5T6M23RH43OEG24VAB3BN4ON7C3O6I5VFC4YHA,
76,0,866,3000000,0,1250,0,0,0,1,1,C3WVTKM6I5735V7LMZJE2FPGM22LVD3J4AOV6AFADRRDBBOUA3TA,5IFU475QM47P4SP7NBAYRHOS6M3HORGD4JO5CF53DEUGRX7MQYRA,
77,0,852,3000000,0,1250,0,0,0,1,1,JEXW6YOPA4YYT2OWX4GX7GZ6G77OBU3BPCWIULU2GJXQ5OPB7QUQ,5I6Z3ZOXGWQBKZW3UCGI2HCALDULQ5V7VUW7SHT4HHC4P4JWGZZQ,
78,0,809,3000000,0,1250,0,0,0,1,1,T2XKFYLEG34KPQBKXQG3RMKAQ7SIFJ7QX5NOQQL672LYJHNJ4WEQ,D3UY3O3ZEMEIUJEPIZ6FHX2IEELYIMRHQVT4TIVXIKITXQWD7YOQ,
79,0,763,3000000,0,1250,0,0,0,1,1,SZVQBR54MLIM3VKIVEY6MYSKDIBSFV6DSEJND33QCG3AY5YPTBLQ,WESIAATDCVOTXOCFIJRMCRMUSGLGCS5FHPSVKIVYRIMDNN3B32LQ,
80,0,686,3000000,0,1250,0,0,0,1,1,HONI7AJ4C7CMM7UDJSOFAZCFX4GFS24OKGNJSWG7VZ3SYCP22IIQ,EAYAIXXHOHGGRJ2NRGEX2Y46YAKWOWB42M4OL7VXK7SMKRMHIA6Q,
81,0,614,3000000,0,1250,0,0,0,1,1,7X2TIH7PRVJ3KSE7M6DBE2CKJ4CT4JLCEVBFMBFWGK4LHHZEVCZA,E2GF7RVC6SAKBDQSMHYSI2SRZO7BMZEUI2LQ7BFSXNSO2FVH47RA,
82,0,530,3000000,0,1250,0,0,0,1,1,XM6VMPU35M3YKP4E6VAGYW44VIO25LE4DBBTCGC2CCMMELSGHYKA,CTOU5LATQ57XIKW3NA47JUP572J2LFZLZKLMMFN3YWG35QI6EBEQ,
83,0,457,3000000,0,1250,0,0,0,1,1,I6CKKDPCFKGJNG6J2NYGOP5ALVDJRVVNBGGOICKDRGIJAOFHYP4A,W5WVJH3UBBPYGEWGW6KGTJZZLAR42E2VYQWWH45YVLIQLAKQNNAA,
84,0,385,3000000,0,1250,0,0,0,1,1,FCGRGIJ3QJDCNN42F7SYMSDF7PMBQ2GVKF5FVJNXG6JUE37HJYEQ,SRYCGZJGO5FKMZJAB5BJE5YR4JPHXAK4KYENQQIFKDTBBTPHJ6FA,
