interval,total_supply_u,total_demand_u,mcp_micro,allowed_u,feeder_cap_units,planned_clear_u,planned_total_u,scaled_total_u,execute_ok,finalize_ok,execute_txid,finalize_txid,error
80,0,686,3000000,0,125,0,0,0,1,1,4FJ5GBY2MH2CRXM5YC7UT5VBNKIQJNCELDQKUT2KJUV252HOBDKA,G3KGNYA4ZJPGMRYCRHN2LGVAA73FVH4KQYQQNVUZQXYKYPQ6EV6A,
81,0,614,3000000,0,125,0,0,0,1,1,DTBNUUHCKMVYLOH7NDBDMXHIKL2QOYKBBNPU3CBPR2ZL72SGKW5A,JAQKUYSGTMU3F2YBPMUHMDHI3AGFPYEXWFIE23RX4GOVPWEYGACQ,
82,0,530,3000000,0,125,0,0,0,1,1,CEF7LOIA7TLTKGGQUUXUSNBTZ6ZMVNFGSXB5E4OGLLUESK5DH4LA,MQCZRTHQIGE4BCTULS3YLCQP55UWIVSF7SKTYYNINEOR7LNFXVTQ,
83,0,457,3000000,0,125,0,0,0,1,1,DA5TX4F377KB22QOGZWLW7F6V7PGQMAHZWTYBPJ3BSZ3HHCPZZJQ,PB4KW735SNVAO6IRSBCM5OFKYNCTDMHVPKLQVH3VKDVEHPTMZV2A,
84,0,385,3000000,0,125,0,0,0,1,1,EIQIQG6RCB2NUKVIJQ42HPIXGANGIKFNTCXC7QSX7KRYP6H6BC7Q,KW4H6JLRK7O2I7RLI3RMGJLOOZTY5P3JDV34FQ4VJ6SVNWD65YSQ,
85,0,325,3000000,0,125,0,0,0,1,1,DBA2LYXVREVIRYGI5VGB2C7P5QZB7JLZ2GG4MSRHVT3GCLHNIGDQ,QT57HH4DHE3UQZZFD53KYHWFWDENJ65MFVXLN6YKL4R56N3D5T3A,
86,0,265,3000000,0,125,0,0,0,1,1,OTK6Z3H5YCEVQCGT7EX46N74QWIHMUOGW2QZKZCWBV2QV66Z33MA,ZU2ZZCM44EH6RBWVP2CXSI3EZTKK5TDF7W7AV7NOIN4FIFX77YIA,
87,0,218,3000000,0,125,0,0,0,1,1,RT2OCJOPD5322K5RBII2GLYMWWQ6KKZD4SQSCNZIHQQXIX7HSDKQ,4IMAEH4HB5EEUK6UCS7IGQXJYJ6YGYS64BXKV3O4AY6JTOTUDMDA,
88,0,162,3000000,0,125,0,0,0,1,1,5X74Q3HRG6NLZCCHAI2TSBO5Z7K65YCGE6KFCUBO2JWEVKAKXZBQ,RRGSLODHP3YB5OJ36PKSX22LGBJSRCBADKJ3LWSBTB5H55NULVNQ,
89,0,136,3000000,0,125,0,0,0,1,1,2R4O5FYJ6JB6CIRWCNHC2H7RF5M77TTZJQOZWUXTSD3KVUYYQT2Q,7GGLTNFARGN535USHN2BKRWF4KUSFGWM4TAHTX6CRIUCHALYYQ5Q,
90,0,114,3000000,0,125,0,0,0,1,1,4LAINUJZBLRES3VJG6FP2SXM22BOOWZB746PSMTIY6PUFQVOXEZQ,W4LT2JSXMF7PFJR2WESTHFEXVK7TUTP7Q3ODUEFTIPLH7FNYSQRQ,
91,0,92,3000000,0,125,0,0,0,1,1,Z34HZNUK5TPU2OCICEK6EZ5IOZFMTMICP3WLMUZ3QSZHZLLOUPAA,C7SYHMMA3Q5RRMS3V6IHJP3MDPI57OVB6JHF3JGLF5ZFWPJDIZZQ,
92,0,81,3000000,0,125,0,0,0,1,1,ZJEFJAVFUH56T6QWGWCHLRPDVJG2ZU7U3POWATZTHSDLWRQN5U6A,4UNNPKVZBNAKVS4N67TSITUWZ2WGAQHRWPKQUHJWSXYFOX3CCN5A,
93,0,71,3000000,0,125,0,0,0,1,1,DKNMKV7MJY7TDOUIYMWLZOXJPSO6RDFBQKIFQO2SHKAQPBF7FUPQ,6PYJPY2COXBD7V2QGIPAK6Y67V323DOXAAZNQSQAWNK7LT3PGCHQ,
94,0,53,3000000,0,125,0,0,0,1,1,D4B7IUJFWUCBXG5D32QUW4EN2ESH3KXJUOOUOOY4T6ZTFYJFHTPA,ML2B2HYZKD7QPAQCNBGQEQFDQ5NR2BOP4J462PH67PPMD4SHHGSQ,
95,0,56,3000000,0,125,0,0,0,1,1,B5WGVEGWT6UBELUDGY6QNU7EUKFXAME3K4U26UGWAGWWTMBM2JWQ,F5UUZFQYLXIJ5JBLKXD3JKGAQ7XLK6ENFURF5OCB5AYZHMI4ENZQ,
